"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)","Location"
12069,"2020-07-20",,,,,61.5,500,450,913,233.8,,69.8,"FORAGE P11-BIS PLAINE DES GALETS"
12069,"2020-07-23",,,,,,,,,,,,"FORAGE P11-BIS PLAINE DES GALETS"
12069,"2020-07-24",,,,625,,,,,,,,"FORAGE P11-BIS PLAINE DES GALETS"
12069,"2020-07-28",,,,,,,,,,2360.7,,"FORAGE P11-BIS PLAINE DES GALETS"
12087,"1998-03-18",,,,,,,,,3600,,,"Forage Mounien"
12087,"1998-06-17",,,,,,,,,3600,,,"Forage Mounien"
12087,"1998-09-16",,,,,,,,,3900,,,"Forage Mounien"
12087,"1998-12-17",,,,,,,,,3904.2,,,"Forage Mounien"
12087,"1999-03-16",,,,,,,,,2254.4,,,"Forage Mounien"
12087,"1999-06-21",,,,,,,,,2940.3,,,"Forage Mounien"
12087,"1999-12-08",,,,,,,,,5129.6,,,"Forage Mounien"
12087,"2000-03-07",,,,,,,,,5698.6,,,"Forage Mounien"
12087,"2001-04-05",,,,,,,,,5062,,,"Forage Mounien"
12087,"2001-07-04",,,,,,,,,5825.4,,,"Forage Mounien"
12087,"2001-09-27",,,,,,,,,5490.1,,,"Forage Mounien"
12087,"2002-01-09",,,,,,,,,6422.5,,,"Forage Mounien"
12087,"2002-04-14",,,,,,,,,7126.8,,,"Forage Mounien"
12087,"2002-07-02",,,,,,,,,5819.7,,,"Forage Mounien"
12087,"2003-01-08",,,,,,,,,6329,,,"Forage Mounien"
12087,"2003-04-16",,,,,,,,,5585.9,,,"Forage Mounien"
12087,"2003-07-29",,,,,,,,,5113,,,"Forage Mounien"
12087,"2003-10-08",,,,,,,,,4673.2,,,"Forage Mounien"
12087,"2004-04-07",,,,,,,,,4818.6,,,"Forage Mounien"
12087,"2004-07-27",,,,,,,,,5251.3,,,"Forage Mounien"
12087,"2004-10-05",,,,,,,,,5307,,,"Forage Mounien"
12087,"2005-01-11",,,,,,,,,5904.8,,,"Forage Mounien"
12087,"2005-03-29",,,,,,,,,6231,,,"Forage Mounien"
12087,"2005-10-25",,,,,,,,,5804.5,,,"Forage Mounien"
12087,"2007-09-03",,,,,,,,,1022.5,,,"Forage Mounien"
12087,"2008-03-17",,,,,,,,,3135.8,,,"Forage Mounien"
12087,"2008-05-26",,,,,,,,,132.4,,,"Forage Mounien"
12087,"2008-08-18",,,,,,,,,290.1,,,"Forage Mounien"
12087,"2008-11-24",,,,,,,,,2121.1,,,"Forage Mounien"
12087,"2009-03-02",,,,,,,,,138,,,"Forage Mounien"
12087,"2009-06-08",,,,,,,,,1831,,,"Forage Mounien"
12087,"2009-09-01",,,,,,,,,138,,,"Forage Mounien"
12087,"2009-11-30",,,,,,,,,304.2,,,"Forage Mounien"
12087,"2010-03-01",,,,,,,,,1605.6,,,"Forage Mounien"
12087,"2010-06-14",,,,,,,,,2281.7,,,"Forage Mounien"
12087,"2010-08-30",,,,,,,,,2281.7,,,"Forage Mounien"
12087,"2010-11-22",,,,,,,,,2360.6,,,"Forage Mounien"
12087,"2010-11-29",,,,,,,,,,,,"Forage Mounien"
12087,"2011-02-14",,,,,,,,,132.4,,,"Forage Mounien"
12087,"2011-05-16",,,,,,,,,143.7,,,"Forage Mounien"
12087,"2011-08-22",,,,,,,,,123.9,,,"Forage Mounien"
12087,"2011-11-21",,,,,,,,,1774.6,,,"Forage Mounien"
12087,"2012-02-20",,,,,,,,,1878.3,,,"Forage Mounien"
12087,"2012-05-21",,,,,,,,,932.4,,,"Forage Mounien"
12087,"2012-08-20",,,,,,,,,667.6,,,"Forage Mounien"
12087,"2012-11-19",,,,,,,,,169,,,"Forage Mounien"
12087,"2013-02-19",,,,,,,,,2478.9,,,"Forage Mounien"
12087,"2013-06-04",,,,,,,,,174.6,,,"Forage Mounien"
12087,"2013-08-27",,,,,,,,,2050.7,,,"Forage Mounien"
12087,"2013-11-28",,,,,,,,,2433.8,,,"Forage Mounien"
12087,"2014-02-20",,,,,,,,,2518.3,,,"Forage Mounien"
12087,"2014-06-05",,,,,,,,,2639.4,,,"Forage Mounien"
12087,"2014-09-04",,,,,,,,,2064.8,,,"Forage Mounien"
12087,"2014-11-27",,,,,,,,,1994.4,,,"Forage Mounien"
12087,"2015-02-26",,,,,,,,,222.5,,,"Forage Mounien"
12087,"2015-06-10",,,,,,,,,811.3,,,"Forage Mounien"
12087,"2015-09-03",,,,,,,,,605.6,,,"Forage Mounien"
12087,"2015-12-03",,,,,,,,,126.8,,,"Forage Mounien"
12089,"1992-09-22",,,,,,,,,5593,,,"Forage F5bis Plaine Saint-Paul"
12089,"1992-12-15",,,,,,,,,4800,,,"Forage F5bis Plaine Saint-Paul"
12089,"1993-03-15",,,,,,,,,3200,,,"Forage F5bis Plaine Saint-Paul"
12089,"1993-06-15",,,,,,,,,4400,,,"Forage F5bis Plaine Saint-Paul"
12089,"1993-09-14",,,,,,,,,3500,,,"Forage F5bis Plaine Saint-Paul"
12089,"1993-12-14",,,,,,,,,3400,,,"Forage F5bis Plaine Saint-Paul"
12089,"1994-03-15",,,,,,,,,4200,,,"Forage F5bis Plaine Saint-Paul"
12089,"1994-06-14",,,,,,,,,4600,,,"Forage F5bis Plaine Saint-Paul"
12089,"1994-09-13",,,,,,,,,3800,,,"Forage F5bis Plaine Saint-Paul"
12089,"1994-12-13",,,,,,,,,3100,,,"Forage F5bis Plaine Saint-Paul"
12089,"1995-03-21",,,,,,,,,5400,,,"Forage F5bis Plaine Saint-Paul"
12089,"1995-06-13",,,,,,,,,5200,,,"Forage F5bis Plaine Saint-Paul"
12089,"1995-09-12",,,,,,,,,3000,,,"Forage F5bis Plaine Saint-Paul"
12089,"1995-12-12",,,,,,,,,3600,,,"Forage F5bis Plaine Saint-Paul"
12089,"1996-03-12",,,,,,,,,3600,,,"Forage F5bis Plaine Saint-Paul"
12089,"1996-06-18",,,,,,,,,3200,,,"Forage F5bis Plaine Saint-Paul"
12089,"1996-09-17",,,,,,,,,3600,,,"Forage F5bis Plaine Saint-Paul"
12089,"1996-12-17",,,,,,,,,3400,,,"Forage F5bis Plaine Saint-Paul"
12089,"1997-03-18",,,,,,,,,3949.3,,,"Forage F5bis Plaine Saint-Paul"
12089,"1997-06-17",,,,,,,,,4000,,,"Forage F5bis Plaine Saint-Paul"
12089,"1997-09-16",,,,,,,,,4000,,,"Forage F5bis Plaine Saint-Paul"
12089,"1997-12-16",,,,,,,,,3800,,,"Forage F5bis Plaine Saint-Paul"
12089,"1998-03-17",,,,,,,,,3800,,,"Forage F5bis Plaine Saint-Paul"
12089,"1998-06-16",,,,,,,,,3600,,,"Forage F5bis Plaine Saint-Paul"
12089,"1998-09-16",,,,,,,,,3900,,,"Forage F5bis Plaine Saint-Paul"
12089,"1998-12-16",,,,,,,,,4647.9,,,"Forage F5bis Plaine Saint-Paul"
12089,"1999-03-15",,,,,,,,,3524.8,,,"Forage F5bis Plaine Saint-Paul"
12089,"1999-06-15",,,,,,,,,3891.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"1999-09-14",,,,,,,,,3405.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"1999-12-08",,,,,,,,,3371.8,,,"Forage F5bis Plaine Saint-Paul"
12089,"2001-04-05",,,,,,,,,3098.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2001-07-04",,,,,,,,,3346.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2001-09-27",,,,,,,,,2929.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2002-01-09",,,,,,,,,3022.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2002-04-10",,,,,,,,,2462,,,"Forage F5bis Plaine Saint-Paul"
12089,"2002-07-03",,,,,,,,,2631,,,"Forage F5bis Plaine Saint-Paul"
12089,"2002-10-28",,,,,,,,,2293,,,"Forage F5bis Plaine Saint-Paul"
12089,"2003-01-07",,,,,,,,,2067.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2003-04-16",,,,,,,,,2202.8,,,"Forage F5bis Plaine Saint-Paul"
12089,"2003-07-09",,,,,,,,,2157.7,,,"Forage F5bis Plaine Saint-Paul"
12089,"2003-10-07",,,,,,,,,2014.1,,,"Forage F5bis Plaine Saint-Paul"
12089,"2004-02-17",,,,,,,,,670.4,,,"Forage F5bis Plaine Saint-Paul"
12089,"2004-04-06",,,,,,,,,650.7,,,"Forage F5bis Plaine Saint-Paul"
12089,"2004-07-20",,,,,,,,,631,,,"Forage F5bis Plaine Saint-Paul"
12089,"2004-10-05",,,,,,,,,2207.3,,,"Forage F5bis Plaine Saint-Paul"
12089,"2005-01-11",,,,,,,,,2010.7,,,"Forage F5bis Plaine Saint-Paul"
12089,"2005-03-29",,,,,,,,,2094.4,,,"Forage F5bis Plaine Saint-Paul"
12089,"2005-06-15",,,,,,,,,1924.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2005-10-04",,,,,,,,,2149,,,"Forage F5bis Plaine Saint-Paul"
12089,"2006-01-17",,,,,,,,,1981.7,,,"Forage F5bis Plaine Saint-Paul"
12089,"2006-04-05",,,,,,,,,1664.8,,,"Forage F5bis Plaine Saint-Paul"
12089,"2006-06-13",,,,,,,,,1574.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2006-09-25",,,,,,,,,1783.1,,,"Forage F5bis Plaine Saint-Paul"
12089,"2006-12-11",,,,,,,,,1904.2,,,"Forage F5bis Plaine Saint-Paul"
12089,"2007-03-19",,,,,,,,,2177.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2007-06-05",,,,,,,,,1836.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2007-08-27",,,,,,,,,2138,,,"Forage F5bis Plaine Saint-Paul"
12089,"2007-11-19",,,,,,,,,1005.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2008-03-31",,,,,,,,,2078.9,,,"Forage F5bis Plaine Saint-Paul"
12089,"2008-05-19",,,,,,,,,1715.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2008-08-11",,,,,,,,,1560.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2008-11-17",,,,,,,,,1560.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2009-02-23",,,,,,,,,1746.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2009-05-25",,,,,,,,,1493,,,"Forage F5bis Plaine Saint-Paul"
12089,"2009-08-24",,,,,,,,,1662,,,"Forage F5bis Plaine Saint-Paul"
12089,"2009-11-23",,,,,,,,,1856.3,,,"Forage F5bis Plaine Saint-Paul"
12089,"2010-02-22",,,,,,,,,1831,,,"Forage F5bis Plaine Saint-Paul"
12089,"2010-06-07",,,,,,,,,1639.4,,,"Forage F5bis Plaine Saint-Paul"
12089,"2010-08-16",,,,,,,,,1842.3,,,"Forage F5bis Plaine Saint-Paul"
12089,"2010-11-29",,,,,,,,,2166.2,,,"Forage F5bis Plaine Saint-Paul"
12089,"2011-02-21",,,,,,,,,2138,,,"Forage F5bis Plaine Saint-Paul"
12089,"2011-05-23",,,,,,,,,2078.9,,,"Forage F5bis Plaine Saint-Paul"
12089,"2011-08-29",,,,,,,,,,,,"Forage F5bis Plaine Saint-Paul"
12089,"2011-09-12",,,,,,,,,2144.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2011-11-28",,,,,,,,,2253.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2012-02-27",,,,,,,,,2117.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2012-06-04",,,,,,,,,2478.9,,,"Forage F5bis Plaine Saint-Paul"
12089,"2012-09-03",,,,,,,,,2450.7,,,"Forage F5bis Plaine Saint-Paul"
12089,"2012-11-26",,,,,,,,,3008.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2013-02-27",,,,,,,,,2591.5,,,"Forage F5bis Plaine Saint-Paul"
12089,"2013-06-12",,,,,,,,,2729.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2013-09-04",,,,,,,,,2388.7,,,"Forage F5bis Plaine Saint-Paul"
12089,"2013-12-04",,,,,,,,,2163.4,,,"Forage F5bis Plaine Saint-Paul"
12089,"2014-02-19",,,,,,,,,2183.1,,,"Forage F5bis Plaine Saint-Paul"
12089,"2014-06-04",,,,,,,,,2571.8,,,"Forage F5bis Plaine Saint-Paul"
12089,"2014-09-11",,,,,,,,,1867.6,,,"Forage F5bis Plaine Saint-Paul"
12089,"2014-11-26",,,,,,,,,1966.2,,,"Forage F5bis Plaine Saint-Paul"
12089,"2015-02-25",,,,,,,,,2532.4,,,"Forage F5bis Plaine Saint-Paul"
12089,"2015-12-02",,,,,,,,,2600,,,"Forage F5bis Plaine Saint-Paul"
12135,"1999-03-16",,,,,,,,,3195.5,,,"Forage F2 Village Rivière des Galets"
12135,"1999-06-21",,,,,,,,,2075.5,,,"Forage F2 Village Rivière des Galets"
12135,"1999-09-14",,,,,,,,,4673.2,,,"Forage F2 Village Rivière des Galets"
12135,"1999-12-08",,,,,,,,,2862,,,"Forage F2 Village Rivière des Galets"
12135,"2001-04-05",,,,,,,,,6923.9,,,"Forage F2 Village Rivière des Galets"
12135,"2001-07-04",,,,,,,,,2602.8,,,"Forage F2 Village Rivière des Galets"
12135,"2001-09-27",,,,,,,,,2836.6,,,"Forage F2 Village Rivière des Galets"
12135,"2002-01-09",,,,,,,,,5729.6,,,"Forage F2 Village Rivière des Galets"
12135,"2003-04-16",,,,,,,,,1797.2,,,"Forage F2 Village Rivière des Galets"
12135,"2003-07-29",,,,,,,,,2058.9,,,"Forage F2 Village Rivière des Galets"
12135,"2003-10-08",,,,,,,,,2402.8,,,"Forage F2 Village Rivière des Galets"
12135,"2004-02-04",,,,,,,,,3020,,,"Forage F2 Village Rivière des Galets"
12135,"2004-04-07",,,,,,,,,2724.5,,,"Forage F2 Village Rivière des Galets"
12135,"2004-07-27",,,,,,,,,887.9,,,"Forage F2 Village Rivière des Galets"
12135,"2004-10-05",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2005-01-11",,,,,,,,,898,,,"Forage F2 Village Rivière des Galets"
12135,"2005-03-29",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2005-06-22",,,,,,,,,563.4,,,"Forage F2 Village Rivière des Galets"
12135,"2006-03-21",,,,,,,,,1549.3,,,"Forage F2 Village Rivière des Galets"
12135,"2006-09-25",,,,,,,,,4833.8,,,"Forage F2 Village Rivière des Galets"
12135,"2006-12-11",,,,,,,,,6123.9,,,"Forage F2 Village Rivière des Galets"
12135,"2007-03-26",,,,,,,,,5867.6,,,"Forage F2 Village Rivière des Galets"
12135,"2007-06-18",,,,,,,,,6101.4,,,"Forage F2 Village Rivière des Galets"
12135,"2007-06-27",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2007-09-03",,,,,,,,,112.7,,,"Forage F2 Village Rivière des Galets"
12135,"2007-11-26",,,,,,,,,1354.9,,,"Forage F2 Village Rivière des Galets"
12135,"2008-03-17",,,,,,,,,2025.4,,,"Forage F2 Village Rivière des Galets"
12135,"2008-05-26",,,,,,,,,2160.6,,,"Forage F2 Village Rivière des Galets"
12135,"2008-08-18",,,,,,,,,2788.7,,,"Forage F2 Village Rivière des Galets"
12135,"2008-11-24",,,,,,,,,2636.6,,,"Forage F2 Village Rivière des Galets"
12135,"2009-03-02",,,,,,,,,2346.5,,,"Forage F2 Village Rivière des Galets"
12135,"2009-06-08",,,,,,,,,2028.2,,,"Forage F2 Village Rivière des Galets"
12135,"2009-09-01",,,,,,,,,2366.2,,,"Forage F2 Village Rivière des Galets"
12135,"2009-11-30",,,,,,,,,2369,,,"Forage F2 Village Rivière des Galets"
12135,"2010-03-01",,,,,,,,,2394.4,,,"Forage F2 Village Rivière des Galets"
12135,"2010-06-14",,,,,,,,,2169,,,"Forage F2 Village Rivière des Galets"
12135,"2010-08-30",,,,,,,,,2394.4,,,"Forage F2 Village Rivière des Galets"
12135,"2010-11-22",,,,,,,,,2732.4,,,"Forage F2 Village Rivière des Galets"
12135,"2011-02-14",,,,,,,,,2994.4,,,"Forage F2 Village Rivière des Galets"
12135,"2011-05-16",,,,,,,,,2416.9,,,"Forage F2 Village Rivière des Galets"
12135,"2011-08-22",,,,,,,,,1583.1,,,"Forage F2 Village Rivière des Galets"
12135,"2011-11-21",,,,,,,,,1774.6,,,"Forage F2 Village Rivière des Galets"
12135,"2012-02-20",,,,,,,,,2792.1,,,"Forage F2 Village Rivière des Galets"
12135,"2012-05-21",,,,,,,,,2008.5,,,"Forage F2 Village Rivière des Galets"
12135,"2012-08-20",,,,,,,,,1577.5,,,"Forage F2 Village Rivière des Galets"
12135,"2012-11-19",,,,,,,,,1831,,,"Forage F2 Village Rivière des Galets"
12135,"2013-02-19",,,,,,,,,1549.3,,,"Forage F2 Village Rivière des Galets"
12135,"2013-06-04",,,,,,,,,1709.9,,,"Forage F2 Village Rivière des Galets"
12135,"2013-08-27",,,,,,,,,1904.2,,,"Forage F2 Village Rivière des Galets"
12135,"2013-11-28",,,,,,,,,2464.8,,,"Forage F2 Village Rivière des Galets"
12135,"2014-02-20",,,,,,,,,1842.3,,,"Forage F2 Village Rivière des Galets"
12135,"2014-06-05",,,,,,,,,2611.3,,,"Forage F2 Village Rivière des Galets"
12135,"2014-09-04",,,,,,,,,3098.6,,,"Forage F2 Village Rivière des Galets"
12135,"2014-11-27",,,,,,,,,2016.9,,,"Forage F2 Village Rivière des Galets"
12135,"2015-02-26",,,,,,,,,1050.7,,,"Forage F2 Village Rivière des Galets"
12135,"2015-06-10",,,,,,,,,2329.6,,,"Forage F2 Village Rivière des Galets"
12135,"2015-09-03",,,,,,,,,2957.7,,,"Forage F2 Village Rivière des Galets"
12135,"2015-12-03",,,,,,,,,442.3,,,"Forage F2 Village Rivière des Galets"
12135,"2016-03-22",,,,,,,,,876.1,,,"Forage F2 Village Rivière des Galets"
12135,"2016-06-27",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2016-06-28",,,,,,,,,1056.3,,,"Forage F2 Village Rivière des Galets"
12135,"2016-09-20",,,,,,,,,385.9,,,"Forage F2 Village Rivière des Galets"
12135,"2016-12-06",,,,,,,,,1977.5,,,"Forage F2 Village Rivière des Galets"
12135,"2017-01-03",,,,,,,,,1980.3,,,"Forage F2 Village Rivière des Galets"
12135,"2017-07-04",,,,,,,,,1636.6,,,"Forage F2 Village Rivière des Galets"
12135,"2017-09-05",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2017-09-07",,,,,,,,,2121.1,,,"Forage F2 Village Rivière des Galets"
12135,"2017-11-27",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2017-11-29",,,,,,,,,1752.1,,,"Forage F2 Village Rivière des Galets"
12135,"2018-01-29",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2018-01-30",,,,,,,,,1625.4,,,"Forage F2 Village Rivière des Galets"
12135,"2018-04-19",,,,,,,,,532.4,,,"Forage F2 Village Rivière des Galets"
12135,"2018-07-23",,,,,,,,,1662,,,"Forage F2 Village Rivière des Galets"
12135,"2018-10-16",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2018-10-17",,,,,,,,,1819.7,,,"Forage F2 Village Rivière des Galets"
12135,"2019-02-26",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2019-03-06",,,,,,,,,771.8,,,"Forage F2 Village Rivière des Galets"
12135,"2019-05-14",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12135,"2019-05-15",,,,,,,,,569,,,"Forage F2 Village Rivière des Galets"
12135,"2019-08-26",,,,,,,,,2369,,,"Forage F2 Village Rivière des Galets"
12135,"2019-11-05",,,,,,,,,2543.7,,,"Forage F2 Village Rivière des Galets"
12135,"2019-11-06",,,,,,,,,,,,"Forage F2 Village Rivière des Galets"
12136,"1998-06-17",,,,,,,,,600,,,"Forage F3 Village Rivière des galets"
12136,"1998-09-16",,,,,,,,,600,,,"Forage F3 Village Rivière des galets"
12136,"1998-12-17",,,,,,,,,743.7,,,"Forage F3 Village Rivière des galets"
12136,"1999-03-16",,,,,,,,,614.6,,,"Forage F3 Village Rivière des galets"
12136,"1999-06-21",,,,,,,,,838.6,,,"Forage F3 Village Rivière des galets"
12136,"1999-09-14",,,,,,,,,611.3,,,"Forage F3 Village Rivière des galets"
12136,"1999-12-08",,,,,,,,,1078.9,,,"Forage F3 Village Rivière des galets"
12136,"2001-04-05",,,,,,,,,740.8,,,"Forage F3 Village Rivière des galets"
12136,"2001-07-04",,,,,,,,,746.5,,,"Forage F3 Village Rivière des galets"
12136,"2001-09-27",,,,,,,,,921.1,,,"Forage F3 Village Rivière des galets"
12136,"2002-01-09",,,,,,,,,1495.8,,,"Forage F3 Village Rivière des galets"
12136,"2002-04-10",,,,,,,,,1450.7,,,"Forage F3 Village Rivière des galets"
12136,"2002-07-02",,,,,,,,,929.6,,,"Forage F3 Village Rivière des galets"
12136,"2002-10-23",,,,,,,,,845.1,,,"Forage F3 Village Rivière des galets"
12136,"2003-01-08",,,,,,,,,845.1,,,"Forage F3 Village Rivière des galets"
12136,"2003-04-16",,,,,,,,,678.9,,,"Forage F3 Village Rivière des galets"
12136,"2003-07-29",,,,,,,,,724.2,,,"Forage F3 Village Rivière des galets"
12136,"2003-10-08",,,,,,,,,819.7,,,"Forage F3 Village Rivière des galets"
12136,"2004-02-04",,,,,,,,,571,,,"Forage F3 Village Rivière des galets"
12136,"2004-04-07",,,,,,,,,476.3,,,"Forage F3 Village Rivière des galets"
12136,"2004-07-27",,,,,,,,,616.6,,,"Forage F3 Village Rivière des galets"
12136,"2004-10-05",,,,,,,,,577.5,,,"Forage F3 Village Rivière des galets"
12136,"2005-01-11",,,,,,,,,902.8,,,"Forage F3 Village Rivière des galets"
12136,"2005-03-29",,,,,,,,,622.8,,,"Forage F3 Village Rivière des galets"
12136,"2005-06-22",,,,,,,,,579.2,,,"Forage F3 Village Rivière des galets"
12136,"2005-10-25",,,,,,,,,805.4,,,"Forage F3 Village Rivière des galets"
12136,"2006-01-17",,,,,,,,,795.5,,,"Forage F3 Village Rivière des galets"
12136,"2006-03-21",,,,,,,,,529.6,,,"Forage F3 Village Rivière des galets"
12136,"2006-06-13",,,,,,,,,538,,,"Forage F3 Village Rivière des galets"
12136,"2006-09-25",,,,,,,,,673.2,,,"Forage F3 Village Rivière des galets"
12136,"2006-12-11",,,,,,,,,935.2,,,"Forage F3 Village Rivière des galets"
12136,"2007-03-26",,,,,,,,,923.9,,,"Forage F3 Village Rivière des galets"
12136,"2007-06-18",,,,,,,,,904.2,,,"Forage F3 Village Rivière des galets"
12136,"2007-09-03",,,,,,,,,1236.6,,,"Forage F3 Village Rivière des galets"
12136,"2007-11-26",,,,,,,,,1214.1,,,"Forage F3 Village Rivière des galets"
12136,"2008-03-17",,,,,,,,,943.7,,,"Forage F3 Village Rivière des galets"
12136,"2008-05-26",,,,,,,,,791.5,,,"Forage F3 Village Rivière des galets"
12136,"2008-08-18",,,,,,,,,769,,,"Forage F3 Village Rivière des galets"
12136,"2008-11-24",,,,,,,,,814.1,,,"Forage F3 Village Rivière des galets"
12136,"2009-03-02",,,,,,,,,726.8,,,"Forage F3 Village Rivière des galets"
12136,"2009-06-08",,,,,,,,,647.9,,,"Forage F3 Village Rivière des galets"
12136,"2009-09-01",,,,,,,,,884.5,,,"Forage F3 Village Rivière des galets"
12136,"2009-11-30",,,,,,,,,876.1,,,"Forage F3 Village Rivière des galets"
12136,"2010-03-01",,,,,,,,,788.7,,,"Forage F3 Village Rivière des galets"
12136,"2010-06-14",,,,,,,,,732.4,,,"Forage F3 Village Rivière des galets"
12136,"2010-08-30",,,,,,,,,873.2,,,"Forage F3 Village Rivière des galets"
12136,"2010-11-22",,,,,,,,,1126.8,,,"Forage F3 Village Rivière des galets"
12136,"2011-02-14",,,,,,,,,1073.2,,,"Forage F3 Village Rivière des galets"
12136,"2011-05-16",,,,,,,,,867.6,,,"Forage F3 Village Rivière des galets"
12136,"2011-08-22",,,,,,,,,1042.3,,,"Forage F3 Village Rivière des galets"
12136,"2011-11-21",,,,,,,,,1126.8,,,"Forage F3 Village Rivière des galets"
12136,"2012-02-20",,,,,,,,,1176.1,,,"Forage F3 Village Rivière des galets"
12136,"2015-02-26",,,,,,,,,2253.5,,,"Forage F3 Village Rivière des galets"
12136,"2015-06-10",,,,,,,,,1509.9,,,"Forage F3 Village Rivière des galets"
12136,"2015-09-03",,,,,,,,,1690.1,,,"Forage F3 Village Rivière des galets"
12136,"2015-12-03",,,,,,,,,1814.1,,,"Forage F3 Village Rivière des galets"
12146,"1992-09-22",,,,,,,,,1600,,,"Puits P6 Bouillon"
12146,"1992-12-15",,,,,,,,,1600,,,"Puits P6 Bouillon"
12146,"1993-03-15",,,,,,,,,1400,,,"Puits P6 Bouillon"
12146,"1993-06-15",,,,,,,,,1498.6,,,"Puits P6 Bouillon"
12146,"1993-09-14",,,,,,,,,1340,,,"Puits P6 Bouillon"
12146,"1993-12-14",,,,,,,,,1349.3,,,"Puits P6 Bouillon"
12146,"1994-03-15",,,,,,,,,1100,,,"Puits P6 Bouillon"
12146,"1994-06-14",,,,,,,,,1050.7,,,"Puits P6 Bouillon"
12146,"1994-09-13",,,,,,,,,1050.7,,,"Puits P6 Bouillon"
12146,"1994-12-13",,,,,,,,,1149.3,,,"Puits P6 Bouillon"
12146,"1995-03-21",,,,,,,,,1047.9,,,"Puits P6 Bouillon"
12146,"1995-06-14",,,,,,,,,1200,,,"Puits P6 Bouillon"
12146,"1995-09-12",,,,,,,,,1100,,,"Puits P6 Bouillon"
12146,"1995-12-12",,,,,,,,,1200,,,"Puits P6 Bouillon"
12146,"1996-03-13",,,,,,,,,1150.1,,,"Puits P6 Bouillon"
12146,"1996-06-18",,,,,,,,,1200,,,"Puits P6 Bouillon"
12146,"1996-09-17",,,,,,,,,1250.7,,,"Puits P6 Bouillon"
12146,"1996-12-17",,,,,,,,,1101.4,,,"Puits P6 Bouillon"
12146,"1997-03-18",,,,,,,,,1349.3,,,"Puits P6 Bouillon"
12146,"1997-06-18",,,,,,,,,1349.3,,,"Puits P6 Bouillon"
12146,"1997-09-16",,,,,,,,,1600,,,"Puits P6 Bouillon"
12146,"1997-12-16",,,,,,,,,1600,,,"Puits P6 Bouillon"
12146,"1998-03-17",,,,,,,,,1600,,,"Puits P6 Bouillon"
12146,"1998-06-16",,,,,,,,,1501.4,,,"Puits P6 Bouillon"
12146,"1998-09-15",,,,,,,,,2150.1,,,"Puits P6 Bouillon"
12146,"1998-12-16",,,,,,,,,1812.7,,,"Puits P6 Bouillon"
12146,"1999-03-16",,,,,,,,,1352.7,,,"Puits P6 Bouillon"
12146,"1999-06-15",,,,,,,,,1600,,,"Puits P6 Bouillon"
12146,"1999-09-14",,,,,,,,,1659.2,,,"Puits P6 Bouillon"
12146,"1999-12-08",,,,,,,,,1771.8,,,"Puits P6 Bouillon"
12146,"2001-04-05",,,,,,,,,907,,,"Puits P6 Bouillon"
12146,"2001-07-04",,,,,,,,,836.6,,,"Puits P6 Bouillon"
12146,"2001-09-27",,,,,,,,,1101.4,,,"Puits P6 Bouillon"
12146,"2002-01-09",,,,,,,,,921.1,,,"Puits P6 Bouillon"
12146,"2002-04-10",,,,,,,,,845.1,,,"Puits P6 Bouillon"
12146,"2002-07-03",,,,,,,,,723.9,,,"Puits P6 Bouillon"
12146,"2002-10-23",,,,,,,,,493,,,"Puits P6 Bouillon"
12146,"2003-01-07",,,,,,,,,724.2,,,"Puits P6 Bouillon"
