"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)"
16049,"2011-05-17",,,,603.5,58.5,254.6,293.2,560,246.8,1158,31
16049,"2011-08-22",,,,,,,,,228.2,,
16049,"2011-08-23",,,,570.0,51.3,250,275,478.3,,1100,27.1
16049,"2011-11-21",,,,,,,,,,,
16049,"2011-11-22",,,,736.2,51.3,258.3,300,478.3,219.7,1100,30.2
16049,"2012-02-20",,,,,,,,,,,
16049,"2012-02-21",,,,667.0,53.8,266.7,300,434.8,225.4,1160,31.2
16049,"2012-05-21",,,,,,,,,,,
16049,"2012-05-22",,,,756.8,48.7,258.3,325,478.3,222.5,1160,29.2
16049,"2012-08-20",,,,,,,,,,,
16049,"2012-08-21",,,,707.3,51.3,220.8,250,434.8,197.2,1100,27.1
16049,"2012-11-19",,,,,,,,,,,
16049,"2012-11-20",,,,665.0,51.3,254.2,300,434.8,185.9,1100,25
16049,"2013-02-20",,,,703.3,59,320.8,350,565.2,357.7,1360.7,60.4
16049,"2013-06-05",,,,735.0,48.7,237.5,250,478.3,222.5,1114.8,30.2
16049,"2013-08-28",,,,596.7,53.8,275,275,608.7,335.2,1049.2,39.6
16049,"2013-11-26",,,,561.7,51.3,250,275,434.8,205.6,1131.1,28.1
16049,"2014-02-24",,,,596.7,64.1,354.2,325,782.6,476.1,1262.3,59.4
16049,"2014-06-11",,,,486.7,53.8,250,275,521.7,290.1,1147.5,32.3
16049,"2014-09-08",,,,606.7,51.3,225,275,521.7,273.2,1098.4,29.2
16049,"2014-12-01",,,,548.3,43.6,241.7,250,521.7,281.7,1147.5,34.4
16049,"2015-03-02",,,,753.3,61.5,341.7,400,565.2,402.8,1311.5,75
16049,"2015-06-08",,,,451.7,56.4,266.7,275,652.2,357.7,1213.1,40.6
16049,"2015-09-07",,,,466.7,51.3,241.7,275,478.3,228.2,1098.4,29.2
16049,"2015-12-07",,,,810.0,53.8,279.2,275,521.7,225.4,1131.1,30.2
16049,"2016-03-29",,,,,56.4,275,300,565.2,290.1,1377,43.8
16049,"2016-03-31",,,,871.7,,,,,,,
16049,"2016-09-26",,,,,,,,,,1098.4,
16049,"2016-09-29",,,,,51.3,250,275,478.3,225.4,,29.2
16049,"2016-09-30",,,,608.3,,,,,,,
16049,"2017-01-10",,,,,53.8,270.8,275,478.3,245.1,1131.1,26
16049,"2017-01-13",,,,590.0,,,,,,,
16049,"2017-09-11",,,,,,,,,,,
16049,"2017-09-12",,,,,43.6,270.8,275,478.3,216.9,1180.3,28.1
16049,"2017-09-13",,,,,,,,,,,
16049,"2017-09-15",,,,620.0,,,,,,,
16049,"2018-04-23",,,,,61.5,295.8,325,652.2,,1311.5,
16049,"2018-04-24",,,,,,,,,335.2,,44.8
16049,"2018-04-25",,,,,,,,,,,
16049,"2018-04-27",,,,746.7,,,,,,,
16049,"2018-10-17",,,,,41,208.3,237.5,478.3,205.6,,24
16049,"2018-10-18",,,,,,,,,,1098.4,
16049,"2018-10-19",,,,651.7,,,,,,,
16049,"2018-11-07",,,,,,,,,,,
16049,"2019-05-13",,,,,51.3,233.3,240,434.8,208.5,1098.4,26
16049,"2019-05-14",,,,,,,,,,,
16049,"2019-05-16",,,,,,,,,,,
16049,"2019-05-17",,,,721.7,,,,,,,
16049,"2019-11-04",,,,,48.7,233.3,250,434.8,191.5,1131.1,26
16049,"2019-11-05",,,,,,,,,,,
16049,"2019-11-06",,,,,,,,,,,
16049,"2019-11-25",,,,578.3,,,,,,,
16049,"2020-01-21",,,,,53.8,241.7,245,434.8,202.8,1131.1,26
16049,"2020-01-23",,,,,,,,,,,
16049,"2020-01-24",,,,720.0,,,,,,,
16049,"2020-04-21",,,,,,,,,,,
16049,"2020-04-23",,,,,,,,,,,
16049,"2020-07-21",,,,,38.5,229.2,237.5,521.7,287.3,,39.6
16049,"2020-07-23",,,,,,,,,,,
16049,"2020-07-24",,,,598.3,,,,,,,
16049,"2020-07-28",,,,,,,,,,1065.6,
16049,"2020-08-31",,,,,,,,,,,
16049,"2020-09-02",,,,,,,,,,,
16053,"1992-09-22",,,,,,,,,5200,,
16053,"1992-12-15",,,,,,,,,5300,,
16053,"1993-06-15",,,,,,,,,5000,,
16053,"1993-09-14",,,,,,,,,5160,,
16053,"1993-12-14",,,,,,,,,6000,,
16053,"1994-03-15",,,,,,,,,5000,,
16053,"1994-06-13",,,,,,,,,5200,,
16053,"1994-09-12",,,,,,,,,5200,,
16053,"1994-12-12",,,,,,,,,5300,,
16053,"1995-03-20",,,,,,,,,5400,,
16053,"1995-06-12",,,,,,,,,5400,,
16053,"1995-09-11",,,,,,,,,5600,,
16053,"1995-12-12",,,,,,,,,5800,,
16053,"1996-03-11",,,,,,,,,4700,,
16053,"1996-06-17",,,,,,,,,6102.8,,
16053,"1996-09-16",,,,,,,,,5400,,
16053,"1996-12-17",,,,,,,,,6600,,
16053,"1997-03-17",,,,,,,,,5101.4,,
16053,"1997-06-16",,,,,,,,,5800,,
16053,"1997-09-16",,,,,,,,,6400,,
16053,"1997-12-16",,,,,,,,,5600,,
16053,"1998-03-17",,,,,,,,,5300,,
16053,"1998-06-16",,,,,,,,,5600,,
16053,"1998-09-14",,,,,,,,,5800,,
16053,"1998-12-14",,,,,,,,,5112.7,,
16053,"1999-03-16",,,,,,,,,5082.3,,
16053,"1999-06-15",,,,,,,,,5016.9,,
16053,"1999-09-15",,,,,,,,,4977.5,,
16053,"1999-12-14",,,,,,,,,5318.3,,
16053,"2001-04-04",,,,,,,,,5250.7,,
16053,"2001-07-04",,,,,,,,,4811.3,,
16053,"2001-09-27",,,,,,,,,5250.7,,
16053,"2002-01-09",,,,,,,,,5062,,
16053,"2002-04-10",,,,,,,,,4695.8,,
16053,"2002-10-30",,,,,,,,,5207.6,,
16053,"2003-01-07",,,,,,,,,5302.5,,
16053,"2003-04-15",,,,,,,,,3371.8,,
16053,"2003-07-09",,,,,,,,,4901.4,,
16053,"2003-10-15",,,,,,,,,5377.5,,
16053,"2004-02-11",,,,,,,,,4816.9,,
16053,"2004-04-07",,,,,,,,,5726.2,,
16053,"2004-07-20",,,,,,,,,5017.2,,
16053,"2004-10-05",,,,,,,,,5574.4,,
16053,"2005-01-13",,,,,,,,,4443.7,,
16053,"2005-03-31",,,,,,,,,3385.1,,
16053,"2005-06-15",,,,,,,,,5422.3,,
16053,"2005-10-25",,,,,,,,,5667.3,,
16053,"2006-01-18",,,,,,,,,5039.7,,
16053,"2006-04-05",,,,,102.6,,,2869.6,3323.9,,176
16053,"2006-06-20",,,,,115.4,,,3739.1,4901.4,,234.4
16053,"2006-10-02",,,,621.7,123.1,708.3,575,3869.6,5154.9,,266.7
16053,"2006-11-27",,,,456.7,112.8,708.3,550,3956.5,5126.8,,256.3
16053,"2007-03-19",,,,625.0,115.4,708.3,550,3956.5,5126.8,,256.3
16053,"2007-06-04",,,,566.7,117.9,708.3,550,4087,5154.9,,276
16053,"2007-08-27",,,,398.3,115.4,708.3,550,3956.5,4929.6,,261.5
16053,"2007-11-19",,,,639.8,130.8,666.7,525,3869.6,4732.4,,262.5
16053,"2008-03-31",,,,,,,,,,,
16053,"2008-04-01",,,,568.8,105.9,595.4,477.5,3333,4126.8,1016,223.1
16053,"2008-05-19",,,,,,,,,,,
16053,"2008-05-20",,,,565.0,111,621.7,506.2,3513.5,4107.3,1012,216.3
16053,"2008-08-11",,,,,,,,,,,
16053,"2008-08-12",,,,640.0,113.6,620.4,500.5,3637.4,4403.9,1022,232.3
16053,"2008-11-17",,,,,,,,,,,
16053,"2008-11-18",,,,,112.8,617.1,503.2,3777.8,4623.9,1022,224.2
16053,"2009-02-23",,,,,,,,,,,
16053,"2009-02-24",,,,415.0,119.7,647.1,540.5,3717,4468.2,1066,223.2
16053,"2009-05-25",,,,,,,,,,,
16053,"2009-05-26",,,,576.7,108.5,612.1,486.5,3640.4,4416.9,1000,224.3
16053,"2009-08-24",,,,,,,,,,,
16053,"2009-08-25",,,,540.7,110.5,603.3,466,3696.5,4252.4,1004,248.3
16053,"2009-11-23",,,,,,,,,,,
16053,"2009-11-24",,,,610.0,109.7,628.3,445.2,3725.2,4385.4,1016,226.1
16053,"2010-02-22",,,,,,,,,,,
16053,"2010-02-23",,,,583.3,117.2,556.7,497.8,3634.3,4135.2,1004,210.4
16053,"2010-06-07",,,,,,,,,,,
16053,"2010-06-08",,,,645.0,114.4,579.2,444.8,3677,4363.4,1002,225.4
16053,"2010-08-16",,,,,,,,,,,
16053,"2010-08-17",,,,481.7,113.1,562.6,454,3703.4,4308.5,984,201.8
16053,"2010-11-29",,,,,,,,,,,
16053,"2010-11-30",,,,593.3,125.1,640,472.2,4129.6,4553.5,988,240.6
16053,"2011-02-21",,,,,,,,,,,
16053,"2011-02-22",,,,568.3,115.9,590.4,466.8,3786.5,4126.8,1014,216.7
16053,"2011-05-23",,,,,,,,,,,
16053,"2011-05-24",,,,533.3,118.7,602.9,458.2,3947.8,4440.8,988,235.8
16053,"2011-08-29",,,,,,,,,,,
16053,"2011-08-30",,,,583.3,125.6,625,475,4260.9,4957.7,964,254.2
16053,"2011-11-28",,,,,,,,,,,
16053,"2011-11-29",,,,483.3,110.3,625,425,4304.3,4957.7,980,255.2
16053,"2012-02-27",,,,,,,,,,,
16053,"2012-02-28",,,,615.0,123.1,625,410,4260.9,4619.7,1000,253.1
16053,"2012-06-04",,,,,,,,,,,
16053,"2012-06-05",,,,588.3,117.9,583.3,450,4087,4732.4,980,251
16053,"2012-09-03",,,,,,,,,,,
16053,"2012-09-04",,,,599.2,107.7,458.3,350,3434.8,3774.6,1000,195.8
16053,"2012-11-26",,,,,,,,,,,
16053,"2012-11-27",,,,645.0,105.1,500,350,3347.8,3721.1,1012,195.8
16053,"2013-02-25",,,,583.3,107.7,500,400,3217.4,3605.6,1000,189.6
16053,"2013-06-10",,,,606.7,107.7,583.3,425,4000,4619.7,1000,233.3
16053,"2013-09-04",,,,490.0,117.9,625,450,4000,4591.5,983.6,241.7
16053,"2013-12-02",,,,408.3,117.9,625,425,4000,4760.6,967.2,234.4
16053,"2014-02-24",,,,376.7,110.3,666.7,400,3260.9,3521.1,1032.8,193.8
16053,"2014-06-11",,,,386.7,117.9,625,425,3826.1,4535.2,1032.8,243.8
16053,"2014-09-08",,,,381.7,117.9,583.3,450,3826.1,4591.5,1016.4,231.2
16053,"2014-12-01",,,,555.0,115.4,625,425,3521.7,4732.4,1000,246.9
16053,"2015-03-02",,,,663.3,115.4,625,450,3521.7,4169,1016.4,235.4
16053,"2015-06-08",,,,500.0,115.4,625,425,3521.7,4084.5,1000,213.5
16053,"2015-06-22",,,,,,,,,,,
16053,"2015-09-07",,,,436.7,120.5,625,450,3913,4591.5,1016.4,239.6
16053,"2015-12-07",,,,735.0,107.7,541.7,425,3087,3549.3,1016.4,188.5
16053,"2016-04-04",,,,,110.3,583.3,425,3130.4,3605.6,1065.6,205.2
16053,"2016-04-07",,,,,,,,,,,
16053,"2016-04-08",,,,623.3,,,,,,,
16053,"2016-09-26",,,,,,,,,,1065.6,
16053,"2016-09-29",,,,,105.1,583.3,425,3434.8,4000,,206.3
16053,"2016-09-30",,,,548.3,,,,,,,
16053,"2017-01-10",,,,,97.4,583.3,425,2782.6,3493,1049.2,203.1
16053,"2017-01-13",,,,548.3,,,,,,,
16053,"2017-09-11",,,,,,,,,,,
16053,"2017-09-12",,,,,107.7,541.7,400,3260.9,3690.1,1049.2,190.6
16053,"2017-09-13",,,,,,,,,,,
16053,"2017-09-15",,,,581.7,,,,,,,
16053,"2018-05-22",,,,,,,,,,,
16053,"2018-05-23",,,,,110.3,,375,,,1065.6,219.8
16053,"2018-05-24",,,,576.7,,541.7,,3217.4,3493,,
16053,"2018-05-26",,,,,,,,,,,
16053,"2018-10-22",,,,,115.4,500,375,3347.8,3662,1098.4,182.3
16053,"2018-10-24",,,,,,,,,,,
16053,"2018-10-25",,,,533.3,,,,,,,
16053,"2019-04-23",,,,,,,,,,,
16053,"2019-04-24",,,,,110.3,500,350,3521.7,3831,1049.2,214.6
16053,"2019-04-26",,,,620.0,,,,,,,
16053,"2019-04-29",,,,,,,,,,,
16053,"2019-10-28",,,,,107.7,500,350,3478.3,3887.3,,213.5
16053,"2019-10-29",,,,,,,,,,1049.2,
16053,"2019-10-30",,,,,,,,,,,
16053,"2019-10-31",,,,516.7,,,,,,,
16053,"2020-01-29",,,,,110.3,458.3,350,3565.2,3802.8,,206.3
16053,"2020-01-30",,,,,,,,,,1082,
16053,"2020-01-31",,,,533.3,,,,,,,
16053,"2020-04-21",,,,,,,,,,,
16053,"2020-07-21",,,,,105.1,458.3,300,3521.7,3887.3,,236.5
16053,"2020-07-23",,,,,,,,,,,
16053,"2020-07-24",,,,601.7,,,,,,,
16053,"2020-07-28",,,,,,,,,,1163.9,
16053,"2020-08-24",,,,,,,,,,,
16056,"1998-06-16",,,,,,,,,4600,,
16056,"1998-09-15",,,,,,,,,5183.1,,
16056,"1998-12-15",,,,,,,,,4647.9,,
16056,"1999-03-16",,,,,,,,,5328.2,,
16056,"1999-05-27",,,,813.8,351.3,1262.5,,4213,5208.5,1620,294.8
16056,"1999-06-15",,,,,,,,,4842.3,,
16056,"1999-09-15",,,,,,,,,4540.8,,
16056,"1999-10-20",,,,779.0,,1458.3,400,3326.1,4628.2,1610,275
16056,"1999-12-14",,,,,,,,,5225.4,,
16056,"2000-05-03",,,,791.5,53.8,908.3,552.5,4539.1,5225.4,1624,324
16056,"2000-11-14",,,,800.3,132.8,1047.1,744.2,3940.4,5083.1,,300.3
16056,"2001-04-04",,,,,,,,,5250.7,,
16056,"2001-04-10",,,,763.3,143.6,1029.2,790,3843.5,,1609.8,276.9
16056,"2001-07-04",,,,,,,,,4526.8,,
16056,"2001-09-11",,,,758.3,133.3,826.7,711.5,3547.8,4526.8,,234.4
16056,"2001-09-27",,,,,,,,,4433.8,,
16056,"2002-01-09",,,,,,,,,4966.2,,
16056,"2002-04-10",,,,,,,,,5019.7,,
16056,"2002-04-23",,,,,125.6,,,3808.7,4695.8,1620,274
16056,"2002-07-03",,,,,,,,,4273.2,,
16056,"2002-10-22",,,,,115.6,,,3940.4,4347.3,1732,231.4
16056,"2003-01-07",,,,,,,,,3943.7,,
16056,"2003-04-23",,,,,129.2,,,3599.1,3696.6,,205.1
16056,"2003-07-09",,,,,,,,,3605.6,,
16056,"2003-10-07",,,,,96.7,,,3294.3,3526.5,,210.6
16056,"2004-02-17",,,,,,,,,3765.4,,
16056,"2004-04-06",,,,,173.3,,,3692.6,4148.5,,232.5
16056,"2004-07-20",,,,,,,,,4090.7,,
16056,"2004-10-05",,,,,105.9,,,3745.7,3767,,228.1
16056,"2005-03-29",,,,,112.6,,,3787,4190.4,,258.3
16056,"2005-06-15",,,,,,,,,3712.1,,
16056,"2005-10-04",,,,,107.4,,,3756.5,3886.8,,221.9
16056,"2006-01-18",,,,,,,,,4287.3,,
16056,"2006-06-20",,,,,112.8,,,4087,4169,,240.6
16056,"2006-10-02",,,,,112.8,625,450,3913,3915.5,,233.3
16056,"2006-11-27",,,,733.3,107.7,666.7,450,4087,3915.5,,227.1
16056,"2007-03-19",,,,831.7,128.2,833.3,550,4347.8,4929.6,,287.5
16056,"2007-06-04",,,,785.0,117.9,708.3,450,4347.8,4394.4,,262.5
16056,"2007-08-27",,,,610.0,110.3,666.7,425,3826.1,3605.6,,224
16056,"2007-11-19",,,,861.7,110.3,708.3,475,3739.1,3746.5,,230.2
16056,"2008-03-31",,,,,,,,,,,
16056,"2008-04-01",,,,1192.0,104.1,617.5,466,3173.9,3125.9,1746,171.1
16056,"2008-05-19",,,,,,,,,,,
16056,"2008-05-20",,,,841.7,103.3,599.2,448.5,3233.9,2893.8,1736,190.1
16056,"2008-08-11",,,,,,,,,,,
16056,"2008-08-12",,,,880.0,,647.1,428.7,3624.3,3325.1,1772,194.7
16056,"2008-11-17",,,,,,,,,,,
16056,"2008-11-18",,,,1063.3,136.7,582.5,430.2,3781.7,3720.8,1764,219
16056,"2009-02-23",,,,,,,,,,,
16056,"2009-02-24",,,,726.7,125.4,757.9,534.5,4010.4,4029.3,1756,232.7
16056,"2009-05-25",,,,,,,,,,,
16056,"2009-05-26",,,,786.7,113.3,728.3,477,3897,3929.6,1726,233.2
16056,"2009-08-24",,,,,,,,,,,
16056,"2009-08-25",,,,853.2,102.1,641.7,416.2,3289.6,3044.2,1728,194.3
16056,"2009-11-23",,,,,,,,,,,
16056,"2009-11-24",,,,801.7,112.6,762.9,480,3732.6,3783.9,1748,231.9
16056,"2010-02-22",,,,,,,,,,,
16056,"2010-02-23",,,,683.3,127.2,812.1,623.2,3968.7,4216.9,1693.4,247.9
16056,"2010-06-07",,,,,,,,,,,
16056,"2010-06-08",,,,588.3,119.5,764.2,498,3851.7,4064.5,1696,241.1
16056,"2010-08-16",,,,,,,,,,,
16056,"2010-08-17",,,,643.3,110.5,654,446.3,3575.5,3383.1,1720,188.3
16056,"2010-11-29",,,,,,,,,,,
16056,"2010-11-30",,,,886.7,123.6,821.7,525.2,3925.2,4062,1708,240.6
16056,"2011-02-21",,,,,,,,,,,
16056,"2011-02-22",,,,751.7,123.6,845.4,584,3962.2,4276.1,1726,261.5
16056,"2011-05-23",,,,,,,,,,,
16056,"2011-05-24",,,,700.0,118.7,734.6,458.2,3894.3,3948.5,1712,234.8
16056,"2011-08-29",,,,,,,,,,,
16056,"2011-08-30",,,,753.3,110.3,625,425,3434.8,3154.9,1720,195.8
16056,"2011-11-28",,,,,,,,,,,
16056,"2011-11-29",,,,606.7,102.6,750,450,3752.2,3605.6,1720,220.8
16056,"2012-02-27",,,,,,,,,,,
16056,"2012-02-28",,,,843.3,125.6,833.3,525,3869.6,3859.2,1720,236.5
16056,"2012-06-04",,,,,,,,,,,
16056,"2012-06-05",,,,790.0,112.8,666.7,475,3434.8,3323.9,1740,213.5
16056,"2012-09-03",,,,,,,,,,,
16056,"2012-09-04",,,,818.2,107.7,708.3,425,3391.3,3267.6,1760,202.1
16056,"2012-11-26",,,,,,,,,,,
16056,"2012-11-27",,,,861.7,115.4,833.3,450,3434.8,3560.6,1780,216.7
16056,"2013-02-27",,,,768.3,128.2,875,600,3695.7,4056.3,1754.1,241.7
16056,"2013-06-12",,,,806.7,123.1,791.7,550,3652.2,3971.8,1754.1,236.5
16056,"2013-09-04",,,,641.7,115.4,750,525,3608.7,3746.5,1770.5,222.9
16056,"2013-12-04",,,,1221.7,115.4,833.3,550,3521.7,3971.8,1672.1,220.8
16056,"2014-02-24",,,,538.3,120.5,916.7,575,3565.2,4000,1721.3,245.8
16056,"2014-06-11",,,,826.7,115.4,791.7,525,3565.2,3859.2,1803.3,233.3
16056,"2014-09-08",,,,615.0,110.3,666.7,500,3434.8,3549.3,1803.3,212.5
16056,"2014-12-01",,,,658.3,117.9,791.7,525,3608.7,4225.4,1819.7,246.9
16056,"2015-03-02",,,,721.7,115.4,791.7,550,3478.3,3802.8,1786.9,243.8
16056,"2015-06-08",,,,545.0,115.4,666.7,475,3739.1,3633.8,1819.7,213.5
16056,"2015-09-07",,,,530.0,120.5,708.3,475,3869.6,3633.8,1868.9,222.9
16056,"2015-12-07",,,,1135.0,125.6,708.3,500,4000,3831,1852.5,224
16056,"2016-03-29",,,,,123.1,750,500,3826.1,3633.8,2082,228.1
16056,"2016-03-31",,,,1045.0,,,,,,,
16056,"2016-09-26",,,,,,,,,,1934.4,
16056,"2016-09-29",,,,,107.7,750,450,3652.2,3352.1,,209.4
16056,"2016-09-30",,,,750.0,,,,,,,
16056,"2017-01-10",,,,,100,833.3,525,3130.4,3549.3,1868.9,244.8
16056,"2017-01-13",,,,635.0,,,,,,,
16056,"2017-09-11",,,,,,,,,,,
16056,"2017-09-12",,,,,115.4,750,475,3391.3,3295.8,1885.2,203.1
16056,"2017-09-13",,,,,,,,,,,
16056,"2017-09-15",,,,776.7,,,,,,,
16056,"2018-04-23",,,,,120.5,708.3,450,3739.1,,1901.6,
16056,"2018-04-24",,,,,,,,,3746.5,,217.7
16056,"2018-04-25",,,,,,,,,,,
16056,"2018-04-27",,,,840.0,,,,,,,
16056,"2018-10-17",,,,,143.6,583.3,450,4217.4,3662,,227.1
16056,"2018-10-18",,,,,,,,,,2049.2,
16056,"2018-10-19",,,,805.0,,,,,,,
16056,"2018-11-07",,,,,,,,,,,
16056,"2019-05-13",,,,,117.9,666.7,425,3695.7,3154.9,1934.4,217.7
16056,"2019-05-14",,,,,,,,,,,
16056,"2019-05-16",,,,,,,,,,,
16056,"2019-05-17",,,,865.0,,,,,,,
16056,"2019-11-05",,,,,128.2,708.3,450,,,,217.7
16056,"2019-11-06",,,,,,,,2869.6,3014.1,1967.2,
16056,"2019-11-08",,,,,,,,,,,
16056,"2019-11-25",,,,693.3,,,,,,,
16056,"2020-01-22",,,,,,,,,,,
16056,"2020-01-23",,,,,,,,,,1868.9,
16056,"2020-01-24",,,,803.3,,,,,,,
16056,"2020-01-27",,,,,135.9,791.7,525,3347.8,3436.6,,217.7
16056,"2020-04-28",,,,,,,,,,,
16056,"2020-07-28",,,,,,,,,,,
16056,"2020-07-29",,,,,,,,,,,
16056,"2020-07-30",,,,,135.9,791.7,525,3347.8,3183.1,2000,195.8
16056,"2020-07-31",,,,800.0,,,,,,,
16070,"1992-06-23",,,,,,,,,2950.1,,
16070,"1992-09-22",,,,,,,,,3050.1,,
16070,"1992-12-15",,,,,,,,,3200,,
16070,"1993-03-15",,,,,,,,,2300,,
16070,"1993-06-15",,,,,,,,,3000,,
16070,"1993-09-14",,,,,,,,,3500,,
16070,"1993-12-14",,,,,,,,,3200,,
16070,"1994-03-15",,,,,,,,,2401.4,,
16070,"1994-06-14",,,,,,,,,3200,,
16070,"1994-09-13",,,,,,,,,3295.8,,
16070,"1994-12-13",,,,,,,,,3301.4,,
16070,"1995-03-21",,,,,,,,,2700,,
16070,"1995-06-14",,,,,,,,,2900,,
16070,"1995-09-12",,,,,,,,,3200,,
16070,"1995-12-12",,,,,,,,,3200,,
16070,"1996-03-12",,,,,,,,,3200,,
16070,"1996-06-18",,,,,,,,,3400,,
16070,"1996-09-17",,,,,,,,,3250.7,,
16070,"1996-12-17",,,,,,,,,3000,,
16070,"1997-03-18",,,,,,,,,3250.7,,
16070,"1997-06-16",,,,,,,,,3247.9,,
16070,"1997-09-16",,,,,,,,,3350.1,,
16070,"1997-12-16",,,,,,,,,3600,,
16070,"1998-03-17",,,,,,,,,2900,,
16070,"1998-06-16",,,,,,,,,3200,,
16070,"1998-09-15",,,,,,,,,4200,,
16070,"1998-12-15",,,,,,,,,3718.3,,
16070,"1999-03-16",,,,,,,,,2295.2,,
16070,"1999-06-15",,,,,,,,,2983.7,,
16070,"1999-09-15",,,,,,,,,3098.6,,
16070,"1999-12-14",,,,,,,,,3231,,
16070,"2001-04-04",,,,,,,,,3380.3,,
16070,"2001-06-27",,,,451.7,151.3,575,390,3078.3,3394.4,870.5,164.6
16070,"2001-07-04",,,,,,,,,3346.5,,
16070,"2001-09-11",,,,455.0,133.3,453.8,410,2973.9,3583.1,760,180.5
16070,"2001-09-27",,,,,,,,,3439.4,,
16070,"2002-01-09",,,,,,,,,3439.4,,
16070,"2002-04-10",,,,,,,,,3323.9,,
16070,"2002-04-16",,,,,115.4,,,2678.3,3185.9,,190.6
16070,"2002-07-03",,,,,,,,,3371.8,,
16070,"2002-10-14",,,,,,,,,3690.1,,
16070,"2003-01-07",,,,,,,,,3568.2,,
16070,"2003-04-23",,,,,97.9,,,2682.2,2962,,144.6
16070,"2003-07-09",,,,,,,,,3149.3,,
16070,"2003-10-15",,,,,106.7,,,2873.5,3571.3,,184.6
16070,"2004-02-17",,,,,,,,,2973.8,,
16070,"2004-04-07",,,,,,,,,3084.8,,
16070,"2004-07-20",,,,,,,,,3316.6,,
16070,"2004-10-05",,,,,,,,,3699.4,,
16070,"2005-01-11",,,,,,,,,3288.5,,
16070,"2005-03-29",,,,,,,,,3015.5,,
16070,"2005-06-15",,,,,,,,,3344.8,,
16070,"2005-10-25",,,,,,,,,3992.4,,
16070,"2006-01-18",,,,,,,,,3478,,
16070,"2006-04-05",,,,,97.4,,,2695.7,2816.9,,153.1
16070,"2006-06-20",,,,,102.6,,,2869.6,3323.9,,167.7
16070,"2006-10-02",,,,551.0,115.4,500,375,3130.4,3831,,200
16070,"2006-11-27",,,,441.7,110.3,541.7,350,3434.8,4028.2,,208.3
16070,"2007-03-19",,,,583.3,100,395.8,275,2826.1,3126.8,,161.5
16070,"2007-06-04",,,,550.0,107.7,458.3,325,3130.4,3605.6,,182.3
16070,"2007-08-27",,,,231.7,105.1,500,325,3130.4,3493,,189.6
16070,"2007-11-19",,,,567.5,110.3,458.3,325,3304.3,3718.3,,193.8
16070,"2008-03-31",,,,,,,,,,,
16070,"2008-04-01",,,,528.5,95.4,355.8,252,2675.7,2775.8,872,152.3
16070,"2008-05-19",,,,,,,,,,,
16070,"2008-05-20",,,,573.3,104.9,420.8,310,3188.3,3349.3,862,168.5
16070,"2008-08-11",,,,,,,,,,,
16070,"2008-08-12",,,,576.7,114.1,422.1,303.8,3007,3295.8,848,171.7
16070,"2008-11-17",,,,,,,,,,,
16070,"2008-11-18",,,,,343.3,419.2,311.8,3221.7,3729.3,852,188.6
16070,"2009-02-23",,,,,,,,,,,
16070,"2009-02-24",,,,555.0,102.6,375.8,300,3017.8,2951,888,153.6
16070,"2009-05-25",,,,,,,,,,,
16070,"2009-05-26",,,,545.0,97.2,393.8,273.5,2931.7,3162.3,848,169.4
16070,"2009-08-24",,,,,,,,,,,
16070,"2009-08-25",,,,580.0,101.5,406.2,270.2,3047.4,3206.8,846,169.4
16070,"2009-11-23",,,,,,,,,,,
16070,"2009-11-24",,,,553.3,97.2,372.5,252.5,3017,3144.8,854,167.4
16070,"2010-02-22",,,,,,,,,,,
16070,"2010-02-23",,,,550.0,105.9,359.6,284.8,2996.1,2938,842,154.8
16070,"2010-06-07",,,,,,,,,,,
16070,"2010-06-08",,,,640.0,102.6,387.1,257.5,2933,3106.2,860,162
16070,"2010-08-16",,,,,,,,,,,
16070,"2010-08-17",,,,486.7,100.2,374,265.6,2900,3122.3,852,146.9
16070,"2010-11-29",,,,,,,,,,,
16070,"2010-11-30",,,,613.3,111,432.1,277,3250.4,3414.1,834,178.8
16070,"2011-02-21",,,,,,,,,,,
16070,"2011-02-22",,,,540.0,99.2,379.2,264.8,2848.3,2856.3,876,158.1
16070,"2011-05-23",,,,,,,,,,,
16070,"2011-05-24",,,,516.7,102.1,381.7,261.8,2912.2,3012.7,872,162.9
16070,"2011-08-29",,,,,,,,,,,
16070,"2011-08-30",,,,528.3,105.1,404.2,275,3000,3126.8,848,165.6
16070,"2011-11-28",,,,,,,,,,,
16070,"2011-11-29",,,,383.3,94.9,458.3,275,3130.4,3239.4,840,168.7
16070,"2012-02-27",,,,,,,,,,,
16070,"2012-02-28",,,,576.7,105.1,416.7,220,3043.5,3126.8,860,169.8
16070,"2012-06-04",,,,,,,,,,,
16070,"2012-06-05",,,,535.0,102.6,395.8,247.5,3000,3098.6,880,164.6
16070,"2012-09-03",,,,,,,,,,,
16070,"2012-09-04",,,,566.2,107.7,416.7,245,3173.9,3352.1,860,178.1
16070,"2012-11-26",,,,,,,,,,,
16070,"2012-11-27",,,,603.3,110.3,416.7,275,3130.4,3462,868,184.4
16070,"2013-02-25",,,,541.7,112.8,416.7,275,2913,3154.9,885.2,168.7
16070,"2013-06-10",,,,595.0,94.9,458.3,275,2956.5,3211.3,918,183.3
